accruedSeasons,addNames,ageSignWaiver,ageSignelFa,alert,birthCity,birthCountry,birthDate,birthStateProvince,careerTeamId,centralRegistryPosition,clubElecArb,currentTeamId,dateOfDeath,ddaId,deceased,epPlayerId,faGroupAfterSeason,firstName,firstSignedByTeamId,freeAgentGroup,fullName,group5Election,group5SeasonsEarned,group6Proration,group6SeasonsEarned,groupsEarnedThruSeason,height,hofInductionYear,homeTown,id,iihfHofInductionYear,inHockeyHof,inIihfHof,inTop100Alltime,inUsHockeyHof,isDefected,isDeleted,isJunior,isRetired,isRookie,isSuspended,lastAmateurLeagueId,lastAmateurTeamId,lastNHLTeamId,lastName,loanCapException,longTermInjury,message,middleName,nationality,nhlExperience,onRoster,platformYear,position,prName,prStat,proYearReduction,reentryWaivers,rosterSpecialCode,salaryArbitrationExp,shootsCatches,sweaterNumber,updateTimestamp,usHofInductionYear,vetCapExcptn,waiverAmount,waiverDraft,waiverStatus,weight,yearsPro
9.0,Darren,19.0,19.0,N,St. Andrews,CAN,1987-01-21,MB,,C,N,17,,21750.0,False,10438.0,,Darren,17.0,,Darren Helm,N,11.0,,11.0,20172018.0,72.0,,,8471794,,False,0,0,False,N,N,N,,N,N,21.0,4784.0,17,Helm,N,N,,Jason,CAN,10.0,Y,2016.0,L,Darren Helm,5,1.0,,,10.0,L,43.0,2017-07-01T09:00:51,,N,3375.0,E,Y,196.0,12.0
8.0,Jonathan,18.0,18.0,N,Laval,CAN,1988-08-07,QC,,G,Y,17,,21934.0,False,9330.0,,Jonathan,26.0,,Jonathan Bernier,N,10.0,,10.0,20172018.0,72.0,,,8473541,,False,0,0,False,N,N,N,,N,N,15.0,2718.0,17,Bernier,N,N,,,CAN,10.0,Y,2018.0,G,Jonathan Bernier,7,2.0,,,10.0,L,45.0,2017-07-01T18:38:02,,N,3375.0,E,Y,184.0,12.0
2.0,Luke,23.0,23.0,N,Holland,USA,1990-04-14,MI,,R,N,17,,22830.0,False,19227.0,,Luke,,,Luke Witkowski,N,5.0,,5.0,20172018.0,74.0,,,8474722,,False,0,0,False,N,N,N,,N,N,83.0,7199.0,17,Witkowski,N,N,,,USA,5.0,Y,2019.0,R,Luke Witkowski,5,,,,5.0,R,28.0,2017-07-01T15:50:35,,N,26250.0,,Y,210.0,5.0
5.0,,24.0,24.0,N,Grand Rapids,USA,1989-04-28,MI,,C,N,17,,26075.0,False,38233.0,,Luke,17.0,,Luke Glendening,N,5.0,,5.0,20172018.0,71.0,,,8476822,,False,0,0,False,N,N,N,,N,N,131.0,1338.0,17,Glendening,N,N,,,USA,5.0,Y,2016.0,C,Luke Glendening,7,,,,5.0,R,41.0,2017-07-01T12:30:29,,N,26250.0,,Y,192.0,5.0
2.0,,19.0,19.0,N,Woodbridge,CAN,1994-08-06,ON,,C,N,17,,25677.0,False,86009.0,,Andreas,17.0,,Andreas Athanasiou,N,4.0,,4.0,20172018.0,74.0,,,8476960,,False,0,0,False,N,N,N,,N,N,141.0,1876.0,17,Athanasiou,N,N,,,CAN,4.0,Y,2018.0,C,Andreas Athanasiou,5,1.0,,,4.0,L,72.0,2017-08-31T11:40:47,,N,26250.0,,Y,188.0,5.0
5.0,,22.0,23.0,N,Detroit,USA,1990-03-07,MI,,D,N,17,,25821.0,False,46947.0,,Danny,17.0,,Danny DeKeyser,N,6.0,,6.0,20172018.0,75.0,,,8477215,,False,0,0,False,N,N,N,,N,N,131.0,1348.0,17,DeKeyser,N,N,,,USA,6.0,Y,2016.0,D,Danny DeKeyser,7,,N,,6.0,L,65.0,2017-07-01T09:01:01,,N,15000.0,,Y,192.0,6.0
1.0,,19.0,19.0,N,Arvika,SWE,1995-05-20,,,L,N,17,,25892.0,False,28436.0,,Jacob,,,Jacob de la Rose,N,4.0,,4.0,20172018.0,75.0,,,8477455,,False,0,0,False,N,N,N,,N,N,315.0,3250.0,17,de la Rose,N,N,,,SWE,4.0,Y,2018.0,C,Jacob de la Rose,7,,N,,4.0,L,61.0,2017-08-31T11:40:48,,N,41250.0,,Y,216.0,4.0
1.0,,19.0,19.0,N,Winnipeg,CAN,1995-04-22,MB,,D,N,17,,25911.0,False,97787.0,,Madison,,,Madison Bowey,N,3.0,,3.0,20172018.0,74.0,,,8477474,,False,0,0,False,N,N,N,,N,N,21.0,4778.0,17,Bowey,N,N,,,CAN,3.0,Y,2018.0,D,Madison Bowey,5,1.0,N,,3.0,R,74.0,2017-08-31T11:40:48,,N,41250.0,,Y,198.0,4.0
1.0,,19.0,19.0,N,Sudbury,CAN,1995-02-24,ON,,L,N,17,,25916.0,False,125028.0,,Tyler,,,Tyler Bertuzzi,N,4.0,,4.0,20172018.0,72.0,,,8477479,,False,0,0,False,N,N,N,,N,N,141.0,1870.0,17,Bertuzzi,N,N,,,CAN,3.0,Y,2018.0,L,Tyler Bertuzzi,5,1.0,N,,3.0,L,59.0,2017-08-31T11:40:48,,N,41250.0,,Y,190.0,4.0
2.0,,19.0,18.0,N,Longueuil,CAN,1994-09-16,QC,,R,N,17,,25878.0,False,104045.0,,Anthony,17.0,,Anthony Mantha,N,4.0,,4.0,20172018.0,77.0,,,8477511,,False,0,0,False,N,N,N,,N,N,15.0,2936.0,17,Mantha,N,N,,,CAN,3.0,Y,2018.0,R,Anthony Mantha,5,1.0,N,,3.0,L,39.0,2017-07-01T09:01:03,,N,26250.0,,Y,225.0,5.0
3.0,,19.0,19.0,N,Waterford,USA,1996-07-30,MI,,C,N,17,,26170.0,False,177693.0,,Dylan,,,Dylan Larkin,N,3.0,,3.0,20172018.0,73.0,,"Clarkston, Mich.",8477946,,False,0,0,False,N,N,N,,N,N,83.0,,17,Larkin,N,N,,,USA,3.0,Y,2018.0,C,Dylan Larkin,5,,N,,3.0,L,71.0,2017-07-01T09:01:03,,N,56250.0,E,Y,198.0,3.0
0.0,,18.0,18.0,N,Surrey,CAN,1999-04-17,BC,,C,N,17,,,False,286738.0,,Michael,,,Michael Rasmussen,N,0.0,,0.0,20172018.0,78.0,,,8479992,,False,0,0,False,N,N,N,,Y,N,21.0,4810.0,17,Rasmussen,N,N,,,CAN,0.0,Y,2017.0,C,Michael Rasmussen,7,1.0,N,,0.0,L,27.0,2017-08-31T11:40:53,,N,67500.0,E,N,221.0,1.0
0.0,,22.0,23.0,N,Ottawa,CAN,1996-06-12,ON,,L,N,17,,,False,247422.0,,Ryan,,,Ryan Kuffner,N,0.0,,0.0,20172018.0,73.0,,,8481426,,False,0,0,False,N,N,N,,N,N,167.0,2168.0,17,Kuffner,N,N,,,CAN,0.0,Y,2019.0,L,Ryan Kuffner,5,,N,,0.0,L,56.0,2019-03-12T17:05:38,,N,67500.0,,N,195.0,0.0
0.0,,22.0,23.0,N,Calgary,CAN,1996-06-30,AB,,L,N,17,,,False,83462.0,,Taro,,,Taro Hirose,N,0.0,,0.0,20172018.0,70.0,,,8481433,,False,0,0,False,N,N,N,,Y,N,,,17,Hirose,N,N,,,CAN,0.0,Y,2019.0,L,Taro Hirose,5,,N,,0.0,L,53.0,2019-03-13T15:08:15,,N,67500.0,,N,160.0,0.0
0.0,Thomas,19.0,18.0,N,Amherst,USA,1989-12-07,NY,,G,N,18,,22700.0,False,11236.0,,Tom,17.0,,Tom McCollum,N,9.0,,8.0,20172018.0,74.0,,,8474591,,False,0,0,False,N,N,N,,N,N,141.0,1870.0,18,McCollum,N,N,,,USA,7.0,N,2019.0,G,Tom McCollum,7,1.0,,,7.0,L,38.0,2017-08-31T11:40:44,,N,3375.0,E,Y,220.0,10.0
2.0,Matt,21.0,21.0,N,Edmond,USA,1990-05-09,OK,,D,N,18,,22766.0,False,14126.0,,Matt,,,Matt Donovan,N,5.0,,5.0,20172018.0,73.0,,,8474659,,False,0,0,False,N,N,N,,N,N,83.0,2616.0,18,Donovan,N,N,,,USA,5.0,N,2018.0,D,Matt Donovan,7,,,,5.0,L,46.0,2016-07-01T08:58:49,,N,26250.0,,Y,205.0,5.0
0.0,,19.0,18.0,N,Placentia,USA,1991-12-30,CA,,D,N,18,,24052.0,False,27126.0,,Taylor,,2,Taylor Aronson,N,5.0,,5.0,20172018.0,73.0,,,8475712,,False,0,0,False,N,N,N,,N,Y,21.0,4794.0,18,Aronson,N,N,,,USA,4.0,N,2016.0,D,Taylor Aronson,7,1.0,,,4.0,R,50.0,2017-07-01T09:00:56,,N,15000.0,E,Y,205.0,6.0
1.0,,19.0,19.0,N,Burnsville,USA,1992-02-20,MN,,D,N,18,,23996.0,False,20706.0,,Jarred,,,Jarred Tinordi,N,6.0,,6.0,20172018.0,78.0,,,8475797,,False,0,0,False,N,N,N,,N,N,141.0,1876.0,18,Tinordi,N,N,,,USA,6.0,N,2019.0,D,Jarred Tinordi,7,1.0,,,6.0,L,24.0,2017-08-31T11:40:45,,N,13125.0,E,Y,230.0,7.0
0.0,,25.0,25.0,N,Lawrence,USA,1993-03-28,MA,,C,N,18,,24908.0,False,128394.0,,Colin,,,Colin Blackwell,N,0.0,,0.0,20172018.0,69.0,,,8476278,,False,0,0,False,N,N,N,,Y,N,75.0,4072.0,18,Blackwell,N,N,,,USA,0.0,N,2018.0,C,Colin Blackwell,7,,,,0.0,R,42.0,2016-10-21T14:10:37,,N,67500.0,,N,190.0,0.0
0.0,,22.0,22.0,Y,Williamsville,USA,1990-08-26,NY,,L,N,18,,25002.0,False,45963.0,,Cole,,,Cole Schneider,N,6.0,,6.0,20172018.0,74.0,,,8476766,,False,0,0,False,N,N,N,,N,N,253.0,5898.0,18,Schneider,N,N,AHL SUSPENSION - 1 GAME - 12/29/18,,USA,6.0,N,2019.0,L,Cole Schneider,7,,,,6.0,L,29.0,2017-08-31T11:40:46,,N,15000.0,,Y,199.0,6.0
3.0,,21.0,20.0,N,Toronto,CAN,1993-10-09,ON,,L,N,18,,25606.0,False,62746.0,,Phillip,,,Phillip Di Giuseppe,N,4.0,,4.0,20172018.0,72.0,,,8476858,,False,0,0,False,N,N,N,,N,N,131.0,1338.0,18,Di Giuseppe,N,N,,,CAN,4.0,N,2019.0,L,Phillip Di Giuseppe,7,,,,4.0,L,16.0,2017-08-31T11:40:47,,N,41250.0,E,Y,192.0,4.0
0.0,,23.0,24.0,Y,Brookfield,USA,1989-08-27,WI,,G,N,18,,25858.0,False,31625.0,,Troy,,,Troy Grosenick,N,5.0,,5.0,20172018.0,73.0,,,8477234,,False,0,0,False,N,N,N,,N,N,167.0,2174.0,18,Grosenick,N,N,SIGNED 2019-20 SPC,,USA,5.0,N,2017.0,G,Troy Grosenick,7,,N,,5.0,L,1.0,2017-08-31T11:40:47,,N,63750.0,,Y,185.0,5.0
0.0,,19.0,19.0,Y,Repentigny,CAN,1995-03-27,QC,,C,N,18,,25897.0,False,126400.0,,Laurent,,,Laurent Dauphin,N,3.0,,3.0,20172018.0,73.0,,,8477460,,False,0,0,False,N,N,N,,N,N,15.0,2900.0,18,Dauphin,N,N,Signed 2019-20 contract extension,,CAN,3.0,N,2018.0,C,Laurent Dauphin,7,1.0,N,,3.0,L,12.0,2017-08-31T16:52:26,,N,41250.0,,Y,180.0,4.0
0.0,,20.0,20.0,N,Hamilton,CAN,1993-04-04,ON,,C,N,18,,26147.0,False,96052.0,,Tyler,,,Tyler Gaudet,N,5.0,,5.0,20172018.0,75.0,,,8477715,,False,0,0,False,N,N,N,,Y,N,141.0,2762.0,18,Gaudet,N,N,,,CAN,4.0,N,2019.0,C,Tyler Gaudet,7,,N,,4.0,L,91.0,2017-08-31T11:40:49,,N,26250.0,,Y,205.0,5.0
0.0,,20.0,20.0,N,Winnipeg,CAN,1996-08-02,MB,,C,N,18,,26217.0,False,63133.0,,Justin,,,Justin Kirkland,N,2.0,,2.0,20172018.0,75.0,,,8477993,,False,0,0,False,N,N,N,,Y,N,21.0,4778.0,18,Kirkland,N,N,,,CAN,2.0,N,2019.0,L,Justin Kirkland,7,,N,,2.0,L,43.0,2017-08-31T11:40:49,,N,67500.0,E,N,183.0,2.0
0.0,,21.0,21.0,Y,Burnaby,CAN,1995-07-21,BC,,L,N,18,,26543.0,False,119394.0,,Adam,,,Adam Helewka,N,2.0,,2.0,20172018.0,74.0,,,8478194,,False,0,0,False,N,N,N,,Y,N,21.0,4796.0,18,Helewka,N,N,Signed 2019-20 contract extension,,CAN,2.0,N,2016.0,L,Adam Helewka,7,,N,,2.0,L,47.0,2017-08-31T11:40:50,,N,67500.0,,N,205.0,2.0
0.0,,19.0,18.0,N,Trois-Rivieres,CAN,1996-12-20,QC,,C,N,18,,26537.0,False,155661.0,,Anthony,,,Anthony Richard,N,2.0,,2.0,20172018.0,70.0,,,8478409,,False,0,0,False,N,N,N,,Y,N,15.0,2936.0,18,Richard,N,N,,,CAN,1.0,N,2015.0,C,Anthony Richard,7,1.0,N,,1.0,L,90.0,2017-08-31T11:40:50,,N,56250.0,E,N,163.0,3.0
,,,,N,St. Paul,USA,1997-04-28,MN,,C,N,18,,26522.0,False,248374.0,,Thomas,,,Thomas Novak,N,,,,,73.0,,,8478438,,False,0,0,False,N,N,N,,Y,N,83.0,3584.0,18,Novak,N,N,,,USA,,N,,C,Thomas Novak,7,,N,,,L,40.0,2016-08-29T11:59:30,,N,0.0,E,N,179.0,
0.0,,18.0,18.0,N,Chelyabinsk,RUS,1997-01-13,,,C,N,18,,26492.0,False,277485.0,,Yakov,,,Yakov Trenin,N,1.0,,1.0,20172018.0,74.0,,,8478508,,False,0,0,False,N,N,N,,Y,N,15.0,2722.0,18,Trenin,N,N,,,RUS,1.0,N,2015.0,C,Yakov Trenin,7,2.0,N,,1.0,L,32.0,2017-08-31T11:40:51,,N,56250.0,E,N,201.0,3.0
0.0,,19.0,18.0,N,Quebec City,CAN,1996-10-08,QC,,D,N,18,,26552.0,False,151143.0,,Alexandre,,,Alexandre Carrier,N,2.0,,2.0,20172018.0,71.0,,,8478851,,False,0,0,False,N,N,N,,Y,N,15.0,2722.0,18,Carrier,N,N,,,CAN,1.0,N,2015.0,D,Alexandre Carrier,7,1.0,N,,1.0,R,45.0,2017-07-01T09:01:06,,N,56250.0,E,N,174.0,3.0
,,,,N,Trebic,CZE,1996-05-25,,,G,N,18,,26582.0,False,189829.0,,Karel,,,Karel Vejmelka,N,,,,,75.0,,,8478872,,False,0,0,False,N,N,N,,Y,N,313.0,5450.0,18,Vejmelka,N,N,,,CZE,,N,,G,Karel Vejmelka,7,,N,,,R,29.0,2016-08-29T11:59:32,,N,0.0,E,N,202.0,
0.0,,19.0,18.0,N,St. Sauveur,CAN,1997-12-27,QC,,D,N,18,,27117.0,False,213473.0,,Frederic,,,Frederic Allard,N,1.0,,1.0,20172018.0,73.0,,,8479329,,False,0,0,False,N,N,N,,Y,N,15.0,2900.0,18,Allard,N,N,,,CAN,0.0,N,2016.0,D,Frederic Allard,7,1.0,N,,0.0,R,72.0,2017-08-31T11:40:52,,N,67500.0,E,N,179.0,2.0
,,,,N,Sweden,SWE,1998-07-04,,,D,N,18,,27147.0,False,242658.0,,Hardy,,,Hardy Haman Aktell,N,,,,,75.0,,,8479522,,False,0,0,False,N,N,N,,Y,N,315.0,3300.0,18,Haman Aktell,N,N,,,SWE,,N,,D,Hardy Haman Aktell,7,,N,,,L,52.0,2016-08-29T11:59:36,,N,0.0,E,N,198.0,
,,,,N,Murmansk,RUS,1997-09-20,,,G,N,18,,27207.0,False,280073.0,,Konstantin,,,Konstantin Volkov,N,,,,,75.0,,,8479549,,False,0,0,False,N,N,N,,Y,N,297.0,3046.0,18,Volkov,N,N,,,RUS,,N,,G,Konstantin Volkov,7,,N,,,L,,2016-08-29T11:59:37,,N,0.0,E,N,211.0,
,,,,N,New York City,USA,1998-07-29,NY,,C,N,18,,27177.0,False,229608.0,,Patrick,,,Patrick Harper,N,,,,,67.0,,,8479575,,False,0,0,False,N,N,N,,Y,N,75.0,3606.0,18,Harper,N,N,,,USA,,N,,C,Patrick Harper,7,,N,,,L,64.0,2016-08-29T11:59:37,,N,0.0,E,N,150.0,
,,,,N,Sharon,CAN,1996-11-06,ON,,D,N,18,,27237.0,False,259294.0,,Adam,,,Adam Smith,N,,,,,73.0,,,8479603,,False,0,0,False,N,N,N,,Y,N,221.0,1326.0,18,Smith,N,N,,,CAN,,N,,D,Adam Smith,7,,N,,,L,71.0,2016-08-29T11:59:38,,N,0.0,E,N,195.0,
0.0,,21.0,21.0,N,Estevan,CAN,1997-05-29,SK,,L,N,18,,,False,200717.0,,Tanner,,,Tanner Jeannot,N,0.0,,0.0,20172018.0,74.0,,,8479661,,False,0,0,False,N,N,N,,Y,N,21.0,4786.0,18,Jeannot,N,N,,,CAN,0.0,N,2018.0,L,Tanner Jeannot,7,,N,,0.0,L,84.0,2017-06-26T12:40:29,,N,67500.0,,N,208.0,0.0
0.0,,22.0,22.0,N,Biloxi,USA,1997-02-11,MS,,R,N,18,,,False,213604.0,,Mathieu,,,Mathieu Olivier,N,0.0,,0.0,20172018.0,74.0,,,8479671,,,0,0,,N,N,N,,Y,N,15.0,2924.0,18,Olivier,N,N,,,USA,0.0,N,,R,Mathieu Olivier,7,,N,,0.0,R,,2017-07-24T15:30:35,,N,67500.0,,N,210.0,0.0
0.0,,18.0,19.0,Y,Vihti,FIN,1999-04-22,,,R,N,18,,,False,249730.0,,Eeli,,,Eeli Tolvanen,N,0.0,,0.0,20172018.0,70.0,,,8480009,,False,0,0,False,N,N,N,,Y,N,83.0,3576.0,18,Tolvanen,N,N,"if loaned to KHL, double check w/ Sean/Andrew before giving him a ""J""",,FIN,0.0,N,2018.0,R,Eeli Tolvanen,7,1.0,N,,0.0,L,26.0,2017-08-16T13:33:28,,N,67500.0,E,N,191.0,1.0
,,,,N,Moscow,RUS,1999-02-17,,,C,N,18,,,False,273659.0,,Pavel,,,Pavel Koltygin,N,,,,,72.0,,,8480013,,False,0,0,False,N,N,N,,Y,N,15.0,2904.0,18,Koltygin,N,N,,,RUS,,N,,C,Pavel Koltygin,7,,N,,,L,,2017-08-15T12:19:49,,N,0.0,E,N,195.0,
,,,,N,Ottawa,CAN,1999-05-26,ON,,D,N,18,,,False,297973.0,,Jacob,,,Jacob Paquette,N,,,,,75.0,,,8480024,,False,0,0,False,N,N,N,,Y,N,141.0,7204.0,18,Paquette,N,N,,,CAN,,N,,D,Jacob Paquette,7,,N,,,L,,2017-08-16T09:48:52,,N,0.0,E,N,200.0,
,,,,N,Brooklyn Park,USA,1999-02-19,MN,,L,N,18,,,False,269306.0,,Grant,,,Grant Mismash,N,,,,,72.0,,,8480061,,False,0,0,False,N,N,N,,Y,N,163.0,7186.0,18,Mismash,N,N,,,USA,,N,,L,Grant Mismash,7,,N,,,L,,2017-08-16T09:13:51,,N,0.0,E,N,186.0,
,,,,N,Rochester,USA,1999-06-23,NY,,D,N,18,,,False,269310.0,,David,,,David Farrance,N,,,,,71.0,,,8480063,,False,0,0,False,N,N,N,,Y,N,163.0,7186.0,18,Farrance,N,N,,,USA,,N,,D,David Farrance,7,,N,,,L,,2017-08-17T10:17:27,,N,0.0,E,N,189.0,
,,,,N,Trutnov,CZE,1999-05-02,,,G,N,18,,,False,247581.0,,Tomas,,,Tomas Vomacka,N,,,,,75.0,,,8480233,,False,0,0,False,N,N,N,,Y,N,211.0,,18,Vomacka,N,N,,,CZE,,N,,G,Tomas Vomacka,7,,N,,,L,,2017-08-16T15:08:48,,N,0.0,E,N,165.0,
0.0,,21.0,21.0,Y,Helsinki,FIN,1997-08-13,,,G,N,18,,,False,91146.0,,Niclas,,,Niclas Westerholm,N,0.0,,0.0,20172018.0,75.0,,,8480779,,False,0,0,False,N,N,N,,Y,N,267.0,2486.0,18,Westerholm,N,N,"18-19: if loaned to Europe, must first be offered to Saipa",,,0.0,N,2018.0,G,Niclas Westerholm,7,,N,,0.0,,30.0,2018-04-03T11:14:44,,N,90000.0,,N,198.0,0.0
0.0,,22.0,22.0,Y,Trebic,CZE,1996-06-24,,,D,N,18,,,False,130785.0,,Filip,,,Filip Pyrochta,N,0.0,,0.0,20172018.0,74.0,,,8480930,,False,0,0,False,N,N,N,,Y,N,313.0,5434.0,18,Pyrochta,N,N,"18-19: if loaned to Europe, must first be offered to Liberec",,CZE,0.0,N,2018.0,D,Filip Pyrochta,7,,N,,0.0,L,58.0,2018-05-07T12:58:20,,N,67500.0,,N,192.0,0.0
,,,,N,Vitebsk,BLR,1999-04-23,,,D,N,18,,,False,383083.0,,Vladislav,,,Vladislav Yeryomenko,N,,,,,72.0,,,8480991,,,0,0,,N,N,N,,Y,N,21.0,7066.0,18,Yeryomenko,N,N,,,BLR,,N,,D,Vladislav Yeryomenko,7,,N,,,R,,2018-06-23T16:52:37,,N,0.0,E,N,185.0,
,,,,N,Hannover,DEU,1999-12-21,,,C,N,18,,,False,271580.0,,Jachym,,,Jachym Kondelik,N,,,,,78.0,,,8481029,,,0,0,,N,N,N,,Y,N,83.0,,18,Kondelik,N,N,,,DEU,,N,,C,Jachym Kondelik,7,,N,,,L,,2018-06-23T17:05:11,,N,0.0,E,N,226.0,
,,,,N,Pardubice,CZE,1998-04-30,,,G,N,18,,,False,236454.0,,Milan,,,Milan Kloucek,N,,,,,75.0,,,8481055,,,0,0,,N,N,N,,Y,N,313.0,5450.0,18,Kloucek,N,N,,,CZE,,N,,G,Milan Kloucek,7,,N,,,L,,2018-06-23T17:05:11,,N,0.0,E,N,196.0,
,,,,N,Woodbridge,USA,2000-01-04,IL,,D,N,18,,,False,283918.0,,Spencer,,,Spencer Stastney,N,,,,,70.0,,,8481056,,,0,0,,N,N,N,,Y,N,83.0,,18,Stastney,N,N,,,USA,,N,,D,Spencer Stastney,7,,N,,,L,,2018-06-23T17:05:11,,N,0.0,E,N,180.0,
0.0,,20.0,20.0,N,Cambridge,CAN,1998-04-22,ON,,C,N,18,,,False,252473.0,,Zachary,,,Zachary Magwood,N,0.0,,0.0,20172018.0,70.0,,,8481124,,False,0,0,False,N,N,N,,Y,N,141.0,1858.0,18,Magwood,N,N,,,CAN,0.0,N,2018.0,C,Zachary Magwood,7,,N,,0.0,R,78.0,2018-07-03T14:42:30,,N,67500.0,,N,190.0,0.0
0.0,,23.0,23.0,N,Elmhurst,USA,1996-05-16,IL,,L,N,18,,,False,234399.0,,Lukas,,,Lukas Craggs,N,0.0,,0.0,20172018.0,72.0,,,8481496,,False,0,0,False,N,N,N,,N,N,131.0,1326.0,18,Craggs,N,N,,,USA,0.0,N,,L,Lukas Craggs,7,,N,,0.0,L,,2019-04-05T12:19:24,,N,67500.0,,N,190.0,0.0
0.0,,23.0,23.0,N,Albertson,USA,1996-06-07,NY,,D,N,18,,,False,190085.0,,Brandon,,,Brandon Fortunato,N,0.0,,0.0,20172018.0,71.0,,,8481497,,False,0,0,False,N,N,N,,N,N,253.0,5950.0,18,Fortunato,N,N,,,USA,0.0,N,,D,Brandon Fortunato,7,,N,,0.0,L,,2019-04-05T13:50:34,,N,67500.0,,N,170.0,0.0
0.0,,22.0,22.0,N,Raleigh,USA,1997-06-11,NC,,C,N,18,,,False,234626.0,,Josh,,,Josh Wilkins,N,0.0,,0.0,20172018.0,71.0,,,8481512,,False,0,0,False,N,N,N,,N,N,135.0,1434.0,18,Wilkins,N,N,,,USA,0.0,N,,C,Josh Wilkins,7,,N,,0.0,L,,2019-04-18T11:01:16,,N,67500.0,,N,181.0,0.0
15.0,Dan,20.0,20.0,Y,Smithers,CAN,1982-12-13,BC,,D,N,18,,20132.0,False,9040.0,,Dan,18.0,,Dan Hamhuis,N,16.0,,15.0,20172018.0,73.0,,,8469465,,False,0,0,False,N,N,N,,N,N,21.0,4792.0,18,Hamhuis,N,N,WILL BE  a vet cap exception in 2019-20.,,CAN,16.0,Y,2018.0,D,Dan Hamhuis,5,,,,16.0,L,5.0,2017-07-01T09:00:48,,N,3375.0,E,Y,204.0,16.0
9.0,Brian,23.0,22.0,N,Hingham,USA,1984-12-18,MA,,C,N,18,,20935.0,False,11429.0,,Brian,26.0,,Brian Boyle,N,11.0,,11.0,20172018.0,78.0,,"Hingham, Massachusetts",8470619,,False,0,0,False,N,N,N,,N,N,75.0,4102.0,18,Boyle,N,N,,,USA,11.0,Y,2019.0,C,Brian Boyle,5,,,,11.0,L,11.0,2017-07-06T12:32:57,,N,3375.0,E,Y,245.0,11.0
10.0,Pekka,23.0,22.0,Y,Kempele,FIN,1982-11-03,,,G,N,18,,21516.0,False,4282.0,,Pekka,18.0,,Pekka Rinne,N,13.0,,13.0,20172018.0,77.0,,,8471469,,False,0,0,False,N,N,N,,N,N,267.0,2470.0,18,Rinne,N,N,"Signed 2019-21 extension



WILL be a vet cap exception in 2020-21",,FIN,13.0,Y,2011.0,G,Pekka Rinne,5,,,,13.0,L,35.0,2017-07-01T09:00:50,,N,3375.0,E,Y,217.0,13.0
11.0,Cody,22.0,22.0,N,Binscarth,CAN,1984-06-26,MB,,L,N,18,,22154.0,False,10411.0,,Cody,21.0,,Cody McLeod,N,12.0,,12.0,20172018.0,74.0,,,8471657,,False,0,0,False,N,N,N,,N,N,21.0,4794.0,18,McLeod,N,N,,,CAN,12.0,Y,2019.0,L,Cody McLeod,7,,,,12.0,L,55.0,2017-07-01T09:00:51,,N,3375.0,E,Y,204.0,12.0
7.0,Nick,21.0,22.0,N,Hartford,USA,1988-04-20,CT,,C,N,18,,22378.0,False,14686.0,,Nick,,,Nick Bonino,N,9.0,,9.0,20172018.0,73.0,,,8474009,,False,0,0,False,N,N,N,,N,N,75.0,3606.0,18,Bonino,N,N,,,USA,8.0,Y,2017.0,C,Nick Bonino,5,,,,8.0,L,13.0,2017-07-01T16:00:44,,N,7500.0,E,Y,196.0,9.0
8.0,P.K.,20.0,20.0,Y,Toronto,CAN,1989-05-13,ON,,D,N,18,,22248.0,False,11251.0,,P.K.,,,P.K. Subban,N,9.0,,9.0,20172018.0,72.0,,,8474056,,False,0,0,False,N,N,N,,N,N,141.0,1860.0,18,Subban,N,N,2014-22 spc: player traded prior to No Move Clause becoming effective,,CAN,9.0,Y,2014.0,D,P.K. Subban,5,,,,9.0,R,76.0,2017-07-01T09:00:52,,N,7500.0,E,Y,210.0,9.0
9.0,Kyle,18.0,19.0,N,New Westminster,CAN,1989-08-14,BC,,C,N,18,,22208.0,False,11345.0,,Kyle,27.0,,Kyle Turris,N,10.0,,10.0,20172018.0,73.0,,,8474068,,False,0,0,False,N,N,N,,N,N,279.0,6084.0,18,Turris,N,N,,,CAN,10.0,Y,2017.0,C,Kyle Turris,5,1.0,,,10.0,R,8.0,2017-07-01T09:00:52,,N,3375.0,E,Y,190.0,11.0
8.0,Yannick,20.0,20.0,N,Morges,CHE,1988-09-23,,,D,N,18,,22278.0,False,10615.0,,Yannick,,,Yannick Weber,N,10.0,,10.0,20172018.0,71.0,,,8474134,,False,0,0,False,N,N,N,,N,N,141.0,1874.0,18,Weber,N,N,,,CHE,10.0,Y,2018.0,D,Yannick Weber,7,,,,10.0,R,7.0,2017-07-01T14:50:30,,N,3375.0,E,Y,200.0,10.0
10.0,Wayne,19.0,19.0,N,Scarborough,CAN,1988-08-26,ON,,R,N,18,,22266.0,False,12517.0,,Wayne,,,Wayne Simmonds,N,10.0,,10.0,20172018.0,74.0,,,8474190,,False,0,0,False,N,N,N,,N,N,141.0,2762.0,18,Simmonds,N,N,,,CAN,10.0,Y,2019.0,R,Wayne Simmonds,7,1.0,,,10.0,R,17.0,2017-07-01T09:00:53,,N,3375.0,E,Y,185.0,11.0
